602774/6O,602774,6O,6.2,CYF,7.0,13.0,MX1
602775/6O,602775,6O,6.2,CYF,7.0,13.0,MX1
602797/6O,602797,6O,21.7,CYF,7.0,13.0,MX1
603828/6O,603828,6O,65.6,CYF,3.1,4.7,MX1
605703/6O,605703,6O,1622.4,CYF,3.1,5.7,MX1
0079MX/6O,0079MX,6O,38.5,CYF,2.1,4.0,MX1
0765MX/6O,0765MX,6O,24.8,CYF,3.1,5.2,MX1
0767MX/6O,0767MX,6O,40.4,CYF,3.1,4.7,MX1
0768MX/6O,0768MX,6O,21.8,CYF,3.1,5.2,MX1
0770MX/6O,0770MX,6O,14.4,CYF,3.1,4.7,MX1
0771MX/6O,0771MX,6O,10.8,CYF,3.2,4.7,MX1
0774MX/6O,0774MX,6O,19.0,CYF,3.1,4.7,MX1
296A/6O,296A,6O,67.6,CYF,3.1,4.7,MX1
335A/6O,335A,6O,8.1,CYF,3.1,5.7,MX1
417UMX/6O,417UMX,6O,20.7,CYF,3.1,5.2,MX1
6495MX/6O,6495MX,6O,24.7,CYF,3.1,4.7,MX1
8654MX/6O,8654MX,6O,16.9,CYF,3.1,5.2,MX1
8796MX/6O,8796MX,6O,7.2,CYF,3.2,5.3,MX1
9947MX/6O,9947MX,6O,417.0,CYF,2.0,4.0,MX1
N262MX/6O,N262MX,6O,13.1,CYF,3.1,5.2,MX1
N487MX/6O,N487MX,6O,77.9,CYF,3.1,5.2,MX1
N972MX/6O,N972MX,6O,8.2,CYF,2.0,4.0,MX1
602190/6O,602190,6O,8.1,CZF,3.2,5.3,MX1
6124MX/6O,6124MX,6O,6.5,CZF,3.1,4.8,MX1
632AMX/6O,632AMX,6O,15.2,CZF,3.1,4.7,MX1
N173MX/6O,N173MX,6O,20.6,CZF,3.1,4.7,MX1
602764/6O,602764,6O,2.6,CZM,6.9,13.0,MX1
602766/6O,602766,6O,2.8,CZM,7.0,13.0,MX1
602768/6O,602768,6O,1.5,CZM,6.8,13.0,MX1
602779/6O,602779,6O,1.2,CZM,7.3,13.0,MX1
602784/6O,602784,6O,1.3,CZM,6.9,13.0,MX1
602785/6O,602785,6O,1.2,CZM,6.9,13.0,MX1
602787/6O,602787,6O,1.2,CZM,6.9,13.0,MX1
603480/6O,603480,6O,1.6,CZM,6.8,13.0,MX1
603481/6O,603481,6O,1.2,CZM,7.3,13.0,MX1
303A/6O,303A,6O,1.7,CZM,3.5,4.7,MX1
305A/6O,305A,6O,6.8,CZM,3.2,4.7,MX1
7068MX/6O,7068MX,6O,3.4,CZM,3.2,4.9,MX1
8732MX/6O,8732MX,6O,3.0,CZM,3.3,5.3,MX1
8812MX/6O,8812MX,6O,3.1,CZM,3.2,5.4,MX1
I116MX/6O,I116MX,6O,1.9,CZM,3.2,4.8,MX1
308A/6O,308A,6O,6.8,CZS,3.2,5.3,MX1
602777/6O,602777,6O,1.0,ND,0.5,1.0,MX1
602778/6O,602778,6O,1.0,ND,0.5,1.0,MX1
310A/6O,310A,6O,5.0,ND,0.5,1.0,MX1
8583MX/6O,8583MX,6O,3.0,ND,0.5,1.0,MX1
N263MX/6O,N263MX,6O,10.0,ND,0.5,1.0,MX1
0065MX/8I,0065MX,8I,106.2,AXF,1.8,3.4,MX1
0085MX/8I,0085MX,8I,660.9,AXF,1.8,3.4,MX1
0364MX/8I,0364MX,8I,51.4,AXF,1.8,3.4,MX1
0366MX/8I,0366MX,8I,82.2,AXF,1.8,3.4,MX1
044KMX/8I,044KMX,8I,125.0,AXF,1.9,3.7,MX1
0831MX/8I,0831MX,8I,113.3,AXF,1.8,3.4,MX1
0884MX/8I,0884MX,8I,165.4,AXF,1.8,3.1,MX1
0922MX/8I,0922MX,8I,243.9,AXF,1.8,3.4,MX1
0940MX/8I,0940MX,8I,152.5,AXF,1.8,3.4,MX1
0963MX/8I,0963MX,8I,223.8,AXF,1.8,3.4,MX1
0964MX/8I,0964MX,8I,171.1,AXF,1.8,3.4,MX1
1019MX/8I,1019MX,8I,493.5,AXF,1.8,3.4,MX1
1065MX/8I,1065MX,8I,346.1,AXF,1.5,3.0,MX1
1188MX/8I,1188MX,8I,51.0,AXF,1.8,3.4,MX1
1610MX/8I,1610MX,8I,323.4,AXF,1.8,3.4,MX1
1926MX/8I,1926MX,8I,294.3,AXF,1.8,3.4,MX1
2131MX/8I,2131MX,8I,220.3,AXF,2.0,4.0,MX1
2555MX/8I,2555MX,8I,93.0,AXF,1.8,3.4,MX1
2631MX/8I,2631MX,8I,612.2,AXF,1.8,3.4,MX1
2641MX/8I,2641MX,8I,80.8,AXF,1.8,3.4,MX1
2644MX/8I,2644MX,8I,44.2,AXF,1.8,3.4,MX1
2648MX/8I,2648MX,8I,179.9,AXF,1.8,3.4,MX1
2792MX/8I,2792MX,8I,14.6,AXF,1.8,3.4,MX1
2864MX/8I,2864MX,8I,214.2,AXF,1.8,3.4,MX1
298A/8I,298A,8I,179.2,AXF,2.7,4.5,MX1
299A/8I,299A,8I,19.5,AXF,2.7,4.5,MX1
3119MX/8I,3119MX,8I,239.9,AXF,1.8,3.4,MX1
3175MX/8I,3175MX,8I,89.6,AXF,1.8,3.4,MX1
3189MX/8I,3189MX,8I,14.7,AXF,1.8,3.4,MX1
3525MX/8I,3525MX,8I,102.1,AXF,1.8,3.4,MX1
4000MX/8I,4000MX,8I,513.9,AXF,1.8,3.4,MX1
4001MX/8I,4001MX,8I,130.4,AXF,1.8,3.4,MX1
4002MX/8I,4002MX,8I,202.7,AXF,1.8,3.4,MX1
4004MX/8I,4004MX,8I,143.8,AXF,1.8,3.4,MX1
4007MX/8I,4007MX,8I,120.0,AXF,1.8,3.4,MX1
4008MX/8I,4008MX,8I,106.2,AXF,1.8,3.4,MX1
8504MX/8I,8504MX,8I,78.5,AXF,2.7,4.5,MX1
0032MX/8I,0032MX,8I,74.9,BXF,1.8,3.4,MX1
0079MX/8I,0079MX,8I,42.4,BXF,1.8,3.4,MX1
0370MX/8I,0370MX,8I,96.7,BXF,1.8,3.4,MX1
0565MX/8I,0565MX,8I,75.9,BXF,1.8,3.4,MX1
1061MX/8I,1061MX,8I,36.2,BXF,1.8,3.4,MX1
1829MX/8I,1829MX,8I,64.3,BXF,1.8,3.4,MX1
1841MX/8I,1841MX,8I,66.7,BXF,1.8,3.4,MX1
2364MX/8I,2364MX,8I,41.8,BXF,1.5,3.0,MX1
2374MX/8I,2374MX,8I,45.8,BXF,1.8,3.4,MX1
3123MX/8I,3123MX,8I,55.8,BXF,1.8,3.4,MX1
0039MX/8I,0039MX,8I,20.8,BYF,1.8,3.4,MX1
1094MX/8I,1094MX,8I,78.4,BYF,1.8,3.4,MX1
1095MX/8I,1095MX,8I,40.3,BYF,1.8,3.4,MX1
1412MX/8I,1412MX,8I,22.5,BYF,1.8,3.4,MX1
1428MX/8I,1428MX,8I,79.9,BYF,1.8,3.4,MX1
3100MX/8I,3100MX,8I,100.6,BYF,1.8,3.4,MX1
3115MX/8I,3115MX,8I,50.2,BYF,1.8,3.4,MX1
3146MX/8I,3146MX,8I,33.9,BYF,2.0,4.0,MX1
335A/8I,335A,8I,2.3,C0M,3.0,4.8,MX1
602651/8I,602651,8I,1.2,C0S,3.4,5.2,MX1
602779/8I,602779,8I,0.4,C0S,7.8,13.0,MX1
602784/8I,602784,8I,1.2,C0S,6.9,12.1,MX1
602792/8I,602792,8I,0.2,C0S,8.7,13.0,MX1
602794/8I,602794,8I,0.2,C0S,6.5,13.0,MX1
602795/8I,602795,8I,0.3,C0S,6.5,13.0,MX1
602796/8I,602796,8I,0.2,C0S,6.5,13.0,MX1
603480/8I,603480,8I,0.5,C0S,6.5,13.0,MX1
603481/8I,603481,8I,0.4,C0S,7.8,13.0,MX1
605837/8I,605837,8I,0.2,C0S,6.5,13.0,MX1
690021/8I,690021,8I,9.1,C0S,2.8,4.5,MX1
690022/8I,690022,8I,0.8,C0S,3.6,4.8,MX1
690023/8I,690023,8I,4.4,C0S,2.7,4.5,MX1
302A/8I,302A,8I,9.3,C0S,2.8,4.5,MX1
314A/8I,314A,8I,0.3,C0S,3.6,7.3,MX1
6124MX/8I,6124MX,8I,1.3,C0S,3.0,4.5,MX1
6909MX/8I,6909MX,8I,0.5,C0S,3.7,5.5,MX1
7068MX/8I,7068MX,8I,0.3,C0S,3.6,7.3,MX1
8375MX/8I,8375MX,8I,1.4,C0S,2.9,4.4,MX1
8697MX/8I,8697MX,8I,1.0,C0S,3.0,5.0,MX1
I116MX/8I,I116MX,8I,0.7,C0S,3.1,4.6,MX1
N448MX/8I,N448MX,8I,4.0,C0S,2.8,4.5,MX1
0064MX/8I,0064MX,8I,39.6,CXF,1.5,3.0,MX1
0413MX/8I,0413MX,8I,81.6,CXF,2.7,4.5,MX1
1473MX/8I,1473MX,8I,24.9,CXF,1.5,3.0,MX1
600017/8I,600017,8I,77.5,CYF,1.9,3.7,MX1
602760/8I,602760,8I,4.0,CYF,6.5,12.3,MX1
602762/8I,602762,8I,3.0,CYF,6.7,12.3,MX1
602768/8I,602768,8I,1.5,CYF,7.2,12.4,MX1
602772/8I,602772,8I,5.0,CYF,6.6,12.2,MX1
602774/8I,602774,8I,3.7,CYF,6.8,12.2,MX1
602775/8I,602775,8I,3.7,CYF,6.8,12.2,MX1
602797/8I,602797,8I,14.4,CYF,6.5,12.0,MX1
690095/8I,690095,8I,77.6,CYF,2.7,4.5,MX1
0077MX/8I,0077MX,8I,25.1,CYF,1.8,3.4,MX1
0765MX/8I,0765MX,8I,11.1,CYF,2.7,4.5,MX1
0766MX/8I,0766MX,8I,16.9,CYF,2.7,4.5,MX1
0767MX/8I,0767MX,8I,22.1,CYF,2.7,4.5,MX1
0768MX/8I,0768MX,8I,10.7,CYF,2.7,4.5,MX1
0770MX/8I,0770MX,8I,8.2,CYF,2.8,4.5,MX1
0771MX/8I,0771MX,8I,6.7,CYF,2.8,4.5,MX1
0772MX/8I,0772MX,8I,15.6,CYF,2.8,4.5,MX1
0773MX/8I,0773MX,8I,15.7,CYF,2.7,4.5,MX1
0774MX/8I,0774MX,8I,10.9,CYF,2.8,4.5,MX1
0899MX/8I,0899MX,8I,26.4,CYF,2.7,4.5,MX1
1155MX/8I,1155MX,8I,53.6,CYF,1.8,3.4,MX1
1417MX/8I,1417MX,8I,11.4,CYF,1.5,3.0,MX1
296A/8I,296A,8I,51.8,CYF,2.7,4.5,MX1
3150MX/8I,3150MX,8I,16.5,CYF,1.5,3.0,MX1
3176MX/8I,3176MX,8I,22.9,CYF,1.8,3.4,MX1
4011MX/8I,4011MX,8I,77.6,CYF,2.7,4.5,MX1
632AMX/8I,632AMX,8I,6.1,CYF,2.8,4.6,MX1
6495MX/8I,6495MX,8I,16.3,CYF,2.7,4.5,MX1
7056MX/8I,7056MX,8I,77.6,CYF,2.7,4.5,MX1
8602E/8I,8602E,8I,981.8,CYF,2.7,4.5,MX1
9947MX/8I,9947MX,8I,340.0,CYF,1.9,3.7,MX1
N262MX/8I,N262MX,8I,4.8,CYF,2.7,4.6,MX1
602644/8I,602644,8I,25.6,CYM,2.7,4.5,MX1
602647/8I,602647,8I,12.2,CYM,2.7,4.5,MX1
602648/8I,602648,8I,14.1,CYM,2.7,4.5,MX1
602649/8I,602649,8I,1.8,CYM,2.8,5.0,MX1
602653/8I,602653,8I,18.9,CYM,2.7,4.5,MX1
602764/8I,602764,8I,1.8,CYM,7.0,12.5,MX1
8654MX/8I,8654MX,8I,11.9,CYM,2.8,4.5,MX1
602190/8I,602190,8I,5.0,CZF,2.8,4.6,MX1
603828/8I,603828,8I,38.9,CZF,2.7,4.5,MX1
N487MX/8I,N487MX,8I,123.3,CZF,2.7,4.5,MX1
N972MX/8I,N972MX,8I,4.6,CZF,2.0,3.7,MX1
602645/8I,602645,8I,4.0,CZM,2.7,4.7,MX1
602646/8I,602646,8I,12.4,CZM,2.7,4.5,MX1
602766/8I,602766,8I,1.8,CZM,6.8,12.4,MX1
303A/8I,303A,8I,2.7,CZM,2.9,4.8,MX1
305A/8I,305A,8I,12.7,CZM,2.8,4.5,MX1
308A/8I,308A,8I,9.4,CZM,2.8,4.5,MX1
417UMX/8I,417UMX,8I,7.7,CZM,2.7,4.5,MX1
8732MX/8I,8732MX,8I,1.5,CZM,2.7,4.8,MX1
8796MX/8I,8796MX,8I,3.5,CZM,2.9,4.6,MX1
N173MX/8I,N173MX,8I,7.3,CZM,2.7,4.5,MX1
602785/8I,602785,8I,0.9,CZS,6.5,13.0,MX1
602787/8I,602787,8I,0.9,CZS,6.5,13.0,MX1
8655MX/8I,8655MX,8I,2.2,CZS,2.7,4.5,MX1
8812MX/8I,8812MX,8I,1.2,CZS,3.4,5.2,MX1
602770/8I,602770,8I,2.0,ND,0.5,1.0,MX1
602777/8I,602777,8I,1.0,ND,0.5,1.0,MX1
602778/8I,602778,8I,1.0,ND,0.5,1.0,MX1
309A/8I,309A,8I,5.0,ND,0.5,1.0,MX1
310A/8I,310A,8I,5.0,ND,0.5,1.0,MX1
8583MX/8I,8583MX,8I,3.0,ND,0.5,1.0,MX1
N263MX/8I,N263MX,8I,10.0,ND,0.5,1.0,MX1
0085MX/8O,0085MX,8O,224.9,AXF,2.9,5.3,MX3
0364MX/8O,0364MX,8O,27.9,AXF,2.9,5.3,MX3
0366MX/8O,0366MX,8O,60.0,AXF,2.9,5.3,MX3
0370MX/8O,0370MX,8O,58.1,AXF,2.9,5.8,MX3
044KMX/8O,044KMX,8O,38.0,AXF,2.0,4.0,MX3
0884MX/8O,0884MX,8O,94.0,AXF,2.9,5.7,MX3
0922MX/8O,0922MX,8O,107.0,AXF,2.9,5.3,MX3
0940MX/8O,0940MX,8O,69.7,AXF,2.9,5.7,MX3
0963MX/8O,0963MX,8O,165.8,AXF,2.9,5.7,MX3
0964MX/8O,0964MX,8O,80.5,AXF,2.9,5.7,MX3
1019MX/8O,1019MX,8O,242.6,AXF,2.9,5.3,MX3
1065MX/8O,1065MX,8O,185.5,AXF,1.5,3.0,MX3
1188MX/8O,1188MX,8O,28.4,AXF,2.9,5.4,MX3
1610MX/8O,1610MX,8O,150.8,AXF,2.9,5.7,MX3
1926MX/8O,1926MX,8O,109.2,AXF,2.9,5.7,MX3
2131MX/8O,2131MX,8O,125.5,AXF,2.0,4.0,MX3
2555MX/8O,2555MX,8O,54.2,AXF,2.9,5.7,MX3
2631MX/8O,2631MX,8O,260.5,AXF,2.9,5.7,MX3
2641MX/8O,2641MX,8O,43.1,AXF,2.9,5.7,MX3
2644MX/8O,2644MX,8O,26.5,AXF,2.9,5.7,MX3
2648MX/8O,2648MX,8O,88.3,AXF,2.9,5.3,MX3
2792MX/8O,2792MX,8O,15.5,AXF,3.0,5.4,MX3
2864MX/8O,2864MX,8O,114.6,AXF,2.9,5.7,MX3
298A/8O,298A,8O,121.2,AXF,3.9,6.3,MX3
299A/8O,299A,8O,14.3,AXF,3.9,6.4,MX3
3119MX/8O,3119MX,8O,109.2,AXF,2.9,5.3,MX3
3175MX/8O,3175MX,8O,63.8,AXF,2.9,5.3,MX3
3189MX/8O,3189MX,8O,9.2,AXF,2.9,5.3,MX3
3525MX/8O,3525MX,8O,88.1,AXF,2.9,5.3,MX3
4000MX/8O,4000MX,8O,265.3,AXF,2.9,5.7,MX3
4001MX/8O,4001MX,8O,42.2,AXF,2.9,5.3,MX3
4002MX/8O,4002MX,8O,88.3,AXF,2.9,5.7,MX3
4004MX/8O,4004MX,8O,53.4,AXF,2.9,5.3,MX3
4007MX/8O,4007MX,8O,47.5,AXF,2.9,5.7,MX3
4008MX/8O,4008MX,8O,43.5,AXF,2.9,5.7,MX3
8504MX/8O,8504MX,8O,69.8,AXF,3.9,6.8,MX3
0065MX/8O,0065MX,8O,59.3,AYF,2.9,5.3,MX3
0831MX/8O,0831MX,8O,56.3,AYF,2.9,5.3,MX3
0565MX/8O,0565MX,8O,43.0,BXF,2.9,5.7,MX3
1155MX/8O,1155MX,8O,32.8,BXF,2.9,5.7,MX3
1428MX/8O,1428MX,8O,26.5,BXF,2.9,5.4,MX3
0032MX/8O,0032MX,8O,38.1,BYF,2.9,5.7,MX3
0039MX/8O,0039MX,8O,16.8,BYF,2.0,4.0,MX3
0064MX/8O,0064MX,8O,27.2,BYF,1.5,3.0,MX3
0077MX/8O,0077MX,8O,16.2,BYF,3.0,5.4,MX3
0079MX/8O,0079MX,8O,19.4,BYF,2.9,5.4,MX3
0899MX/8O,0899MX,8O,24.4,BYF,3.9,6.9,MX3
1061MX/8O,1061MX,8O,25.6,BYF,2.9,5.3,MX3
1094MX/8O,1094MX,8O,30.4,BYF,2.9,5.3,MX3
1095MX/8O,1095MX,8O,28.9,BYF,2.9,5.7,MX3
1412MX/8O,1412MX,8O,24.0,BYF,2.9,5.3,MX3
1417MX/8O,1417MX,8O,11.6,BYF,1.5,3.0,MX3
1829MX/8O,1829MX,8O,27.3,BYF,2.9,5.7,MX3
2374MX/8O,2374MX,8O,21.9,BYF,2.9,5.3,MX3
3115MX/8O,3115MX,8O,28.7,BYF,2.9,5.7,MX3
3123MX/8O,3123MX,8O,30.6,BYF,2.9,5.4,MX3
3146MX/8O,3146MX,8O,19.3,BYF,2.0,4.0,MX3
3176MX/8O,3176MX,8O,17.5,BYF,3.0,5.7,MX3
602653/8O,602653,8O,0.9,C0S,4.4,6.5,MX3
602770/8O,602770,8O,1.0,C0S,7.0,13.0,MX3
602784/8O,602784,8O,0.9,C0S,6.5,13.0,MX3
602792/8O,602792,8O,0.2,C0S,8.7,13.0,MX3
602794/8O,602794,8O,0.2,C0S,6.5,13.0,MX3
602795/8O,602795,8O,0.2,C0S,8.7,13.0,MX3
602796/8O,602796,8O,0.2,C0S,6.5,19.5,MX3
605837/8O,605837,8O,0.1,C0S,11.0,13.0,MX3
690021/8O,690021,8O,8.7,C0S,4.0,6.4,MX3
690022/8O,690022,8O,0.9,C0S,4.4,6.5,MX3
302A/8O,302A,8O,5.4,C0S,4.0,7.0,MX3
305A/8O,305A,8O,3.8,C0S,4.0,6.6,MX3
308A/8O,308A,8O,1.4,C0S,4.4,6.5,MX3
309A/8O,309A,8O,2.7,C0S,4.0,7.0,MX3
310A/8O,310A,8O,3.8,C0S,4.0,6.9,MX3
335A/8O,335A,8O,0.7,C0S,4.6,7.6,MX3
6909MX/8O,6909MX,8O,0.5,C0S,5.5,7.4,MX3
7068MX/8O,7068MX,8O,1.3,C0S,4.6,6.9,MX3
8697MX/8O,8697MX,8O,0.3,C0S,5.3,7.3,MX3
8732MX/8O,8732MX,8O,1.4,C0S,4.4,7.3,MX3
8812MX/8O,8812MX,8O,1.3,C0S,4.6,6.9,MX3
N263MX/8O,N263MX,8O,0.5,C0S,5.5,7.4,MX3
603828/8O,603828,8O,7.0,CXF,4.0,6.8,MX3
0413MX/8O,0413MX,8O,42.4,CXF,3.9,6.8,MX3
600017/8O,600017,8O,87.0,CYF,2.0,4.5,MX3
602760/8O,602760,8O,4.5,CYF,7.1,13.0,MX3
602762/8O,602762,8O,3.5,CYF,7.1,13.0,MX3
602764/8O,602764,8O,1.7,CYF,7.1,13.0,MX3
602766/8O,602766,8O,1.8,CYF,6.8,13.0,MX3
602774/8O,602774,8O,3.5,CYF,7.1,13.0,MX3
602775/8O,602775,8O,3.5,CYF,7.1,13.0,MX3
602797/8O,602797,8O,15.6,CYF,7.0,13.0,MX3
690095/8O,690095,8O,69.1,CYF,3.9,6.3,MX3
0765MX/8O,0765MX,8O,8.9,CYF,3.9,6.4,MX3
0766MX/8O,0766MX,8O,17.3,CYF,3.9,6.4,MX3
0767MX/8O,0767MX,8O,24.4,CYF,3.9,6.4,MX3
0768MX/8O,0768MX,8O,9.6,CYF,4.0,6.9,MX3
0770MX/8O,0770MX,8O,8.3,CYF,4.0,6.4,MX3
0771MX/8O,0771MX,8O,7.5,CYF,4.0,6.9,MX3
0772MX/8O,0772MX,8O,20.3,CYF,3.9,6.8,MX3
0773MX/8O,0773MX,8O,15.7,CYF,3.9,6.4,MX3
0774MX/8O,0774MX,8O,12.0,CYF,4.0,6.9,MX3
1473MX/8O,1473MX,8O,16.7,CYF,1.5,3.0,MX3
1841MX/8O,1841MX,8O,34.8,CYF,2.9,5.7,MX3
2364MX/8O,2364MX,8O,15.7,CYF,1.5,3.0,MX3
296A/8O,296A,8O,38.2,CYF,3.9,6.3,MX3
3100MX/8O,3100MX,8O,31.9,CYF,2.9,5.4,MX3
4011MX/8O,4011MX,8O,69.8,CYF,3.9,6.3,MX3
632AMX/8O,632AMX,8O,3.5,CYF,4.0,6.9,MX3
6495MX/8O,6495MX,8O,18.7,CYF,4.0,6.8,MX3
7056MX/8O,7056MX,8O,69.1,CYF,3.9,6.3,MX3
8602E/8O,8602E,8O,791.6,CYF,3.9,6.8,MX3
9947MX/8O,9947MX,8O,242.0,CYF,2.0,4.5,MX3
N173MX/8O,N173MX,8O,14.1,CYF,4.0,6.4,MX3
N262MX/8O,N262MX,8O,17.4,CYF,4.0,6.9,MX3
N487MX/8O,N487MX,8O,51.4,CYF,3.9,6.8,MX3
N972MX/8O,N972MX,8O,4.2,CYF,1.9,4.8,MX3
602190/8O,602190,8O,5.4,CZF,4.1,6.5,MX3
602772/8O,602772,8O,4.3,CZF,7.0,13.0,MX3
3150MX/8O,3150MX,8O,10.2,CZF,1.5,3.0,MX3
417UMX/8O,417UMX,8O,8.2,CZF,4.0,6.9,MX3
6124MX/8O,6124MX,8O,6.6,CZF,3.9,6.5,MX3
690023/8O,690023,8O,37.6,CZM,3.9,6.9,MX3
303A/8O,303A,8O,1.8,CZM,4.0,7.3,MX3
8654MX/8O,8654MX,8O,5.7,CZM,4.0,7.0,MX3
8655MX/8O,8655MX,8O,1.2,CZM,4.1,6.5,MX3
N448MX/8O,N448MX,8O,4.8,CZM,4.0,6.5,MX3
602768/8O,602768,8O,0.8,CZS,6.5,13.0,MX3
602779/8O,602779,8O,0.7,CZS,7.2,13.0,MX3
602785/8O,602785,8O,0.6,CZS,6.5,13.0,MX3
602787/8O,602787,8O,0.6,CZS,6.5,13.0,MX3
603480/8O,603480,8O,0.8,CZS,6.5,13.0,MX3
603481/8O,603481,8O,0.7,CZS,7.2,13.0,MX3
8796MX/8O,8796MX,8O,1.8,CZS,4.4,6.6,MX3
I116MX/8O,I116MX,8O,1.1,CZS,4.6,7.3,MX3
602777/8O,602777,8O,1.0,ND,0.5,1.0,MX3
602778/8O,602778,8O,1.0,ND,0.5,1.0,MX3
314A/8O,314A,8O,3.0,ND,0.5,1.0,MX3
8375MX/8O,8375MX,8O,3.0,ND,0.5,1.0,MX3
8583MX/8O,8583MX,8O,3.0,ND,0.5,1.0,MX3
0065MX/C0,0065MX,C0,71.8,AXF,2.3,4.5,MX3
0085MX/C0,0085MX,C0,352.9,AXF,2.3,4.5,MX3
0364MX/C0,0364MX,C0,20.8,AXF,2.3,4.5,MX3
0366MX/C0,0366MX,C0,35.8,AXF,2.3,4.5,MX3
044KMX/C0,044KMX,C0,57.6,AXF,1.2,2.5,MX3
0831MX/C0,0831MX,C0,61.7,AXF,2.3,4.5,MX3
0884MX/C0,0884MX,C0,122.6,AXF,2.3,4.5,MX3
0922MX/C0,0922MX,C0,132.8,AXF,2.3,4.8,MX3
0940MX/C0,0940MX,C0,103.5,AXF,2.3,4.5,MX3
0963MX/C0,0963MX,C0,170.7,AXF,2.3,4.5,MX3
0964MX/C0,0964MX,C0,90.8,AXF,2.3,4.5,MX3
1019MX/C0,1019MX,C0,326.7,AXF,2.3,4.5,MX3
1065MX/C0,1065MX,C0,214.6,AXF,1.5,3.0,MX3
1188MX/C0,1188MX,C0,43.6,AXF,2.3,4.5,MX3
1610MX/C0,1610MX,C0,167.0,AXF,2.3,4.5,MX3
1926MX/C0,1926MX,C0,100.7,AXF,2.3,4.5,MX3
2131MX/C0,2131MX,C0,159.9,AXF,2.0,4.0,MX3
2555MX/C0,2555MX,C0,67.5,AXF,2.3,4.5,MX3
2631MX/C0,2631MX,C0,237.4,AXF,2.3,4.5,MX3
2641MX/C0,2641MX,C0,30.6,AXF,2.3,4.5,MX3
2644MX/C0,2644MX,C0,32.8,AXF,2.3,4.5,MX3
2648MX/C0,2648MX,C0,125.0,AXF,2.3,4.5,MX3
2792MX/C0,2792MX,C0,16.1,AXF,2.4,4.5,MX3
2864MX/C0,2864MX,C0,142.8,AXF,2.3,4.5,MX3
298A/C0,298A,C0,102.2,AXF,2.9,5.2,MX3
299A/C0,299A,C0,11.7,AXF,2.9,5.2,MX3
3119MX/C0,3119MX,C0,191.6,AXF,2.3,4.5,MX3
3175MX/C0,3175MX,C0,46.4,AXF,2.3,4.5,MX3
3189MX/C0,3189MX,C0,17.1,AXF,2.3,4.5,MX3
3525MX/C0,3525MX,C0,75.8,AXF,2.3,4.5,MX3
4000MX/C0,4000MX,C0,301.0,AXF,2.3,4.5,MX3
4001MX/C0,4001MX,C0,64.5,AXF,2.3,4.5,MX3
4002MX/C0,4002MX,C0,120.7,AXF,2.3,4.5,MX3
4004MX/C0,4004MX,C0,72.2,AXF,2.3,4.5,MX3
4007MX/C0,4007MX,C0,76.2,AXF,2.3,4.5,MX3
4008MX/C0,4008MX,C0,58.5,AXF,2.3,4.5,MX3
8504MX/C0,8504MX,C0,68.1,AXF,2.9,5.2,MX3
1428MX/C0,1428MX,C0,53.7,AYF,2.3,4.5,MX3
0032MX/C0,0032MX,C0,46.8,BXF,2.3,4.5,MX3
0370MX/C0,0370MX,C0,66.5,BXF,2.3,4.5,MX3
0413MX/C0,0413MX,C0,62.0,BXF,2.9,5.2,MX3
0565MX/C0,0565MX,C0,51.8,BXF,2.3,4.5,MX3
1155MX/C0,1155MX,C0,41.0,BXF,2.3,4.5,MX3
1841MX/C0,1841MX,C0,52.8,BXF,2.3,4.5,MX3
2364MX/C0,2364MX,C0,26.5,BXF,1.5,3.0,MX3
3100MX/C0,3100MX,C0,71.7,BXF,2.3,4.5,MX3
0077MX/C0,0077MX,C0,19.7,BYF,2.3,4.5,MX3
0079MX/C0,0079MX,C0,33.3,BYF,2.3,4.5,MX3
1061MX/C0,1061MX,C0,30.9,BYF,2.3,4.5,MX3
1094MX/C0,1094MX,C0,44.5,BYF,2.3,4.5,MX3
1412MX/C0,1412MX,C0,26.6,BYF,2.3,4.5,MX3
1417MX/C0,1417MX,C0,13.8,BYF,1.5,3.0,MX3
1829MX/C0,1829MX,C0,35.8,BYF,2.3,4.5,MX3
2374MX/C0,2374MX,C0,36.1,BYF,2.3,4.5,MX3
3115MX/C0,3115MX,C0,35.2,BYF,2.3,4.5,MX3
3123MX/C0,3123MX,C0,40.1,BYF,2.3,4.5,MX3
3146MX/C0,3146MX,C0,21.8,BYF,2.0,4.0,MX3
603828/C0,603828,C0,22.7,C0F,3.0,5.3,MX3
303A/C0,303A,C0,4.1,C0M,3.2,5.3,MX3
602653/C0,602653,C0,1.2,C0S,3.5,6.1,MX3
602777/C0,602777,C0,0.1,C0S,11.0,13.0,MX3
602778/C0,602778,C0,0.1,C0S,11.0,13.0,MX3
602784/C0,602784,C0,0.8,C0S,5.2,9.1,MX3
602785/C0,602785,C0,0.6,C0S,4.9,8.1,MX3
602787/C0,602787,C0,0.6,C0S,4.9,8.1,MX3
602792/C0,602792,C0,0.2,C0S,6.5,13.0,MX3
602795/C0,602795,C0,0.1,C0S,11.0,13.0,MX3
602796/C0,602796,C0,0.1,C0S,11.0,13.0,MX3
690021/C0,690021,C0,6.7,C0S,3.0,5.2,MX3
690022/C0,690022,C0,1.1,C0S,3.7,5.6,MX3
302A/C0,302A,C0,2.8,C0S,3.3,5.1,MX3
305A/C0,305A,C0,3.3,C0S,3.0,5.2,MX3
308A/C0,308A,C0,2.7,C0S,2.9,5.5,MX3
309A/C0,309A,C0,1.4,C0S,3.6,5.1,MX3
