NA,1271758230,Requisition,25,Move Order Transfer,2631MX,,M1QE10,D-011-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,252,252,,,252,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,26,Move Order Transfer,0940MX,,M1QE10,D-021-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,96,96,,,96,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,27,Move Order Transfer,3189MX,,M1QE10,,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,36,36,,,36,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1342881013,Requisition,1,Move Order Transfer,2555MX,1,M1QE10,BULKM1QE10,M1QE80,Q4 DAMAGED BEN,,999620D01,02-AUG-2021,,,,EA,3,3,,,3,,,,,,,,04-DEC-2019 21:48:52,General Transfer,3710054483,,,,,,,,Approved,04-DEC-2019 21:50:40,LETTYM-V,,.
NA,1342881013,Requisition,2,Move Order Transfer,3175MX,21,M1QE10,BULKM1QE10,M1QE80,Q4 DAMAGED BEN,,D99597A21,11-jul-21,,,,EA,3,3,,,3,,,,,,,,04-DEC-2019 21:48:52,General Transfer,3710054483,,,,,,,,Approved,04-DEC-2019 21:50:40,LETTYM-V,,.
NA,1342881023,Requisition,1,Move Order Transfer,1610MX,0,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,SENSORY SAMPLES,,999655A00,12-sep-21,,,,EA,6,6,,,6,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054448,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,2,Move Order Transfer,2864MX,8,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,RETAIN SAMPLES,,D99681A08,02-oct-21,,,,EA,1,1,,,1,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054444,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,3,Move Order Transfer,2864MX,8,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,SENSORY SAMPLES,,D99681A08,02-oct-21,,,,EA,3,3,,,3,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054444,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,4,Move Order Transfer,2864MX,8,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,RETAIN SAMPLES,,D99680A08,22-jul-21,,,,EA,1,1,,,1,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054444,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,5,Move Order Transfer,2864MX,8,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,SENSORY SAMPLES,,D99680A08,22-jul-21,,,,EA,7,7,,,7,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054444,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,6,Move Order Transfer,2644MX,2,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,RETAIN SAMPLES,,999666B02,17-sep-21,,,,EA,1,1,,,1,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054444,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,7,Move Order Transfer,2644MX,2,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,SENSORY SAMPLES,,999666B02,17-sep-21,,,,EA,4,4,,,4,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054444,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,8,Move Order Transfer,3175MX,21,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,RETAIN SAMPLES,,D99694D21,09-oct-21,,,,EA,1,1,,,1,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054190,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,9,Move Order Transfer,3175MX,21,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,SENSORY SAMPLES,,D99694D21,09-oct-21,,,,EA,8,8,,,8,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054190,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1342881023,Requisition,10,Move Order Transfer,1019MX,20,M1QE10,RECIBO DE IMPORTACIONES,M1QE81,SENSORY SAMPLES,,1.00E+26,22-oct-21,,,,EA,5,5,,,5,,,,,,,,04-DEC-2019 23:01:10,General Transfer,3710054192,,,,,,,,Approved,04-DEC-2019 23:06:36,LETTYM-V,,.
NA,1343261476,Requisition,1,Move Order Transfer,4000MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,7200,7200,,,7200,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,2,Move Order Transfer,1019MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,7920,7920,,,7920,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,3,Move Order Transfer,1065MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,2640,2640,,,2640,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,4,Move Order Transfer,2631MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,7920,7920,,,7920,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,5,Move Order Transfer,0085MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,5760,5760,,,5760,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,6,Move Order Transfer,0964MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,4608,4608,,,4608,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,7,Move Order Transfer,0963MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,5760,5760,,,5760,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,8,Move Order Transfer,2648MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,2880,2880,,,2880,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,9,Move Order Transfer,1926MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,4800,4800,,,4800,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,10,Move Order Transfer,1610MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,5280,5280,,,5280,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261476,Requisition,11,Move Order Transfer,1188MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,576,576,,,576,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
