0767MX/1U,0767MX,1U,30.57488304,CYF,2.583820186,3.695844064
0768MX/1U,0768MX,1U,14.69125091,CYF,2.586573481,4.220198837
0770MX/1U,0770MX,1U,11.81651405,CYF,2.623447141,4.231366357
0771MX/1U,0771MX,1U,10.38578988,CYF,2.599705973,4.236557882
0773MX/1U,0773MX,1U,24.51107928,CYF,2.611064134,4.202181341
0774MX/1U,0774MX,1U,14.89860311,CYF,2.617695077,4.228584355
1473MX/1U,1473MX,1U,14.89897611,CYF,1.5,3
1841MX/1U,1841MX,1U,47.07901463,CYF,1.593066477,3.016205864
2364MX/1U,2364MX,1U,26.60175316,CYF,1.5,3
296A/1U,296A,1U,132.6322529,CYF,2.58609797,3.671806739
305A/1U,305A,1U,20.20511831,CYF,2.623097731,3.711930751
3150MX/1U,3150MX,1U,9.535783327,CYF,1.5,3
6495MX/1U,6495MX,1U,27.48313243,CYF,2.583402754,3.674981383
6909MX/1U,6909MX,1U,1.645884516,CYF,3.037880211,4.253032295
8654MX/1U,8654MX,1U,28.97809604,CYF,2.588161759,4.175567637
8796MX/1U,8796MX,1U,3.762558566,CYF,2.657765939,4.252425503
9947MX/1U,9947MX,1U,712.5,CYF,2,4
N487MX/1U,N487MX,1U,98.24263169,CYF,2.585435626,4.173340972
602768/1U,602768,1U,2.615384615,CZF,6.882352941,13
603828/1U,603828,1U,31.38153348,CZF,2.613001689,5.194137505
417UMX/1U,417UMX,1U,27.11653525,CZF,2.618328608,3.687786772
8602E/1U,8602E,1U,1519.963566,CZF,2.583614561,4.167205151
N173MX/1U,N173MX,1U,22.9786379,CZF,2.611120828,3.699087839
N262MX/1U,N262MX,1U,8.767545349,CZF,2.62331121,3.763881302
N972MX/1U,N972MX,1U,5.6,CZF,1.964285714,3.928571429
602779/1U,602779,1U,1.153846154,CZM,6.933333333,13
602784/1U,602784,1U,2.230769231,CZM,7.172413793,13
602785/1U,602785,1U,1.615384615,CZM,6.80952381,13
602787/1U,602787,1U,1.615384615,CZM,6.80952381,13
603480/1U,603480,1U,1.461538462,CZM,6.842105263,13
603481/1U,603481,1U,1.153846154,CZM,6.933333333,13
303A/1U,303A,1U,2.331415682,CZM,3.00246758,3.86031546
